,STNAME,CTYNAME,black_population,total_population,cty_percentage
1588,Missouri,Stone County,88236,1501364,0.05877055797
1589,Missouri,Sullivan County,303352,7435512,0.04079772852
1590,Missouri,Taney County,19018,1305726,0.01456507721
1591,Missouri,Texas County,44214,1119352,0.03949963908
1592,Missouri,Vernon County,6914,1228282,0.005629000506
1593,Missouri,Warren County,1618818,19770854,0.08187901241
1594,Missouri,Washington County,3336744,61811224,0.0539828171
1595,Missouri,Wayne County,18314310,57520294,0.3183973642
1596,Missouri,Webster County,134598,2705794,0.04974436339
1597,Missouri,Worth County,143472,726424,0.1975044877
1598,Missouri,Wright County,49718,3926538,0.01266204478
1599,Missouri,St. Louis city,3533206,7465878,0.4732472189
1600,Montana,Beaverhead County,910,225130,0.004042109004
1601,Montana,Big Horn County,3022,599970,0.005036918513
1602,Montana,Blaine County,10916,932918,0.0117009212
1603,Montana,Broadwater County,740,141940,0.00521347048
1604,Montana,Carbon County,39668,2662006,0.01490154417
1605,Montana,Carter County,104446,3351834,0.03116085104
1606,Montana,Cascade County,30252,1961026,0.01542661852
1607,Montana,Chouteau County,254,138910,0.001828522065
1608,Montana,Custer County,27756,1651166,0.01680993916
1609,Montana,Daniels County,140,41400,0.003381642512
1610,Montana,Dawson County,59024,1684286,0.03504392959
1611,Montana,Deer Lodge County,988,220564,0.004479425473
1612,Montana,Fallon County,196,71514,0.002740722096
1613,Montana,Fergus County,842,271002,0.00310698814
1614,Montana,Flathead County,7494,2345542,0.003194997148
1615,Montana,Gallatin County,14934,2813586,0.005307817142
1616,Montana,Garfield County,64414,3131352,0.02057066724
1617,Montana,Glacier County,814,327976,0.002481888919
1618,Montana,Golden Valley County,396,62874,0.006298310908
1619,Montana,Granite County,332,77046,0.004309114036
1620,Montana,Hill County,59824,1248766,0.04790649329
1621,Montana,Jefferson County,15107612,76885430,0.1964951227
1622,Montana,Judith Basin County,34,47710,0.0007126388598
1623,Montana,Lake County,5438506,45738584,0.1189041182
1624,Montana,Lewis and Clark County,7668,1607298,0.004770739465
1625,Montana,Liberty County,894686,3734392,0.2395800976
1626,Montana,Lincoln County,699984,14445444,0.04845707754
1627,Montana,McCone County,246,40624,0.006055533675
1628,Montana,Madison County,5304308,33135078,0.1600813494
1629,Montana,Meagher County,172,44574,0.003858751739
1630,Montana,Mineral County,24166,887286,0.02723586307
1631,Montana,Missoula County,14152,2773250,0.005103037952
1632,Montana,Musselshell County,634,111566,0.005682734883
1633,Montana,Park County,8774,1500514,0.005847329648
1634,Montana,Petroleum County,4,11932,0.0003352329869
1635,Montana,Phillips County,292716,796764,0.3673810564
1636,Montana,Pondera County,414,144650,0.002862080885
1637,Montana,Powder River County,48,41594,0.001154012598
1638,Montana,Powell County,4388,462508,0.009487403461
1639,Montana,Prairie County,23512,225934,0.1040657891
1640,Montana,Ravalli County,3796,1011810,0.003751692511
1641,Montana,Richland County,4930850,14111142,0.3494295501
1642,Montana,Roosevelt County,12430,727222,0.0170924422
1643,Montana,Rosebud County,694,220174,0.003152052468
1644,Montana,Sanders County,736,278428,0.0026434123
1645,Montana,Sheridan County,6976,1021570,0.006828704837
1646,Montana,Silver Bow County,4424,833748,0.005306159655
1647,Montana,Stillwater County,658,225924,0.002912483844
1648,Montana,Sweet Grass County,292,87504,0.003336990309
1649,Montana,Teton County,5296,958624,0.005524585239
1650,Montana,Toole County,1100,119564,0.009200093674
1651,Montana,Treasure County,4,16594,0.0002410509823
1652,Montana,Valley County,1790,530854,0.003371925237
1653,Montana,Wheatland County,228,51036,0.004467434752
1654,Montana,Wibaux County,24,24406,0.0009833647464
1655,Montana,Yellowstone County,26970,3760658,0.007171617307
1656,Nebraska,Adams County,995836,19994978,0.04980430586
1657,Nebraska,Antelope County,578,154038,0.003752320856
1658,Nebraska,Arthur County,2,11118,0.0001798884691
1659,Nebraska,Banner County,186,17252,0.01078135868
1660,Nebraska,Blaine County,10916,932918,0.0117009212
1661,Nebraska,Boone County,579268,12294946,0.04711431835
1662,Nebraska,Box Butte County,2050,265506,0.007721106114
1663,Nebraska,Boyd County,33362,1203492,0.02772099856
1664,Nebraska,Brown County,267768,10509984,0.02547748883
1665,Nebraska,Buffalo County,14720,1532728,0.00960379141
1666,Nebraska,Burt County,874,157938,0.005533817067
1667,Nebraska,Butler County,1133246,17488504,0.06479948199
1668,Nebraska,Cass County,526310,11375748,0.04626596862
1669,Nebraska,Cedar County,3894,983562,0.003959079346
1670,Nebraska,Chase County,1242,158272,0.007847250303
1671,Nebraska,Cherry County,570,138596,0.004112672804
1672,Nebraska,Cheyenne County,1694,341326,0.004962997252
1673,Nebraska,Clay County,1402206,16836214,0.08328511386
1674,Nebraska,Colfax County,13578,557698,0.02434651012
1675,Nebraska,Cuming County,866,215386,0.004020688438
1676,Nebraska,Custer County,27756,1651166,0.01680993916
1677,Nebraska,Dakota County,659308,10485318,0.06287916113
1678,Nebraska,Dawes County,3810,212866,0.01789858409
1679,Nebraska,Dawson County,59024,1684286,0.03504392959
1680,Nebraska,Deuel County,832,148998,0.00558396757
1681,Nebraska,Dixon County,934,138458,0.006745727946
1682,Nebraska,Dodge County,231200,3986054,0.05800222476
1683,Nebraska,Douglas County,3364802,34766672,0.09678240126
1684,Nebraska,Dundy County,272,43840,0.006204379562
1685,Nebraska,Fillmore County,3236,637024,0.005079871402
1686,Nebraska,Franklin County,8205618,53658684,0.1529224608
1687,Nebraska,Frontier County,186,63898,0.00291088923
1688,Nebraska,Furnas County,500,114946,0.004349868634
1689,Nebraska,Gage County,3152,520216,0.006059021637
1690,Nebraska,Garden County,144,46148,0.00312039525
1691,Nebraska,Garfield County,64414,3131352,0.02057066724
1692,Nebraska,Gosper County,332,48274,0.006877408129
1693,Nebraska,Grant County,209572,7955664,0.02634249008
1694,Nebraska,Greeley County,596,88202,0.00675721639
1695,Nebraska,Hall County,423632,6188366,0.06845619668
1696,Nebraska,Hamilton County,7236688,37006032,0.1955542815
1697,Nebraska,Harlan County,13952,738324,0.01889685287
1698,Nebraska,Hayes County,110,22094,0.004978727256
1699,Nebraska,Hitchcock County,198,67908,0.002915709489
1700,Nebraska,Holt County,1220,354096,0.00344539334
1701,Nebraska,Hooker County,0,16706,0
1702,Nebraska,Howard County,1725344,11276926,0.152997723
1703,Nebraska,Jefferson County,15107612,76885430,0.1964951227
1704,Nebraska,Johnson County,1323588,28732174,0.04606640625
1705,Nebraska,Kearney County,482,157512,0.003060084311
1706,Nebraska,Keith County,1394,195186,0.007141905669
1707,Nebraska,Keya Paha County,0,19014,0
1708,Nebraska,Kimball County,240,87952,0.002728761142
1709,Nebraska,Knox County,1136358,16617592,0.06838283188
1710,Nebraska,Lancaster County,1475692,22601546,0.06529163978
1711,Nebraska,Lincoln County,699984,14445444,0.04845707754
1712,Nebraska,Logan County,260124,5546610,0.04689783489
1713,Nebraska,Loup County,96,14858,0.006461165702
1714,Nebraska,McPherson County,8482,761528,0.01113813281
1715,Nebraska,Madison County,5304308,33135078,0.1600813494
1716,Nebraska,Merrick County,888,187680,0.004731457801
1717,Nebraska,Morrill County,418,115838,0.003608487716
1718,Nebraska,Nance County,388,85910,0.004516354324
1719,Nebraska,Nemaha County,3786,412222,0.009184371528
1720,Nebraska,Nuckolls County,168,103194,0.001628001628
1721,Nebraska,Otoe County,3140,380550,0.008251215346
1722,Nebraska,Pawnee County,12010,620170,0.0193656578
1723,Nebraska,Perkins County,798,140502,0.005679634454
1724,Nebraska,Phelps County,25364,1294712,0.01959045718
1725,Nebraska,Pierce County,1584990,22311370,0.07103956413
1726,Nebraska,Platte County,171508,3354460,0.05112834853
1727,Nebraska,Polk County,3647332,35410710,0.1030008153
1728,Nebraska,Red Willow County,2728,260594,0.01046839144
1729,Nebraska,Richardson County,740,193296,0.00382832547
1730,Nebraska,Rock County,203706,4137712,0.04923155599
1731,Nebraska,Saline County,302040,5602418,0.05391243567
1732,Nebraska,Sarpy County,181716,4225056,0.04300913408
1733,Nebraska,Saunders County,2578,507632,0.00507848205
1734,Nebraska,Scotts Bluff County,8326,870656,0.009562904293
1735,Nebraska,Seward County,27274,949308,0.02873040151
1736,Nebraska,Sheridan County,6976,1021570,0.006828704837
1737,Nebraska,Sherman County,2892,331294,0.008729406509
1738,Nebraska,Sioux County,6450,964844,0.006685018511
1739,Nebraska,Stanton County,1836,194570,0.00943619263
1740,Nebraska,Thayer County,552,121936,0.004526964965
1741,Nebraska,Thomas County,395008,1275590,0.3096668992
1742,Nebraska,Thurston County,219194,6729830,0.0325705107
1743,Nebraska,Valley County,1790,530854,0.003371925237
1744,Nebraska,Washington County,3336744,61811224,0.0539828171
1745,Nebraska,Wayne County,18314310,57520294,0.3183973642
1746,Nebraska,Webster County,134598,2705794,0.04974436339
1747,Nebraska,Wheeler County,75548,370594,0.2038565114
1748,Nebraska,York County,2168610,23621230,0.09180766624
1749,Nevada,Churchill County,13538,587760,0.02303321083
1750,Nevada,Clark County,7190408,71104570,0.1011244144
1751,Nevada,Douglas County,3364802,34766672,0.09678240126
1752,Nevada,Elko County,15828,1243972,0.01272375906
1753,Nevada,Esmeralda County,494,20060,0.02462612164
1754,Nevada,Eureka County,418,48382,0.008639576702
1755,Nevada,Humboldt County,49730,3886286,0.01279627902
1756,Nevada,Lander County,1288,137670,0.009355705673
1757,Nevada,Lincoln County,699984,14445444,0.04845707754
1758,Nevada,Lyon County,68438,3189188,0.02145938088
1759,Nevada,Mineral County,24166,887286,0.02723586307
1760,Nevada,Nye County,35254,1071166,0.03291179892
1761,Nevada,Pershing County,6672,159590,0.04180713077
1762,Nevada,Storey County,1408,95704,0.01471202876
1763,Nevada,Washoe County,284048,10762000,0.02639360714
1764,Nevada,White Pine County,10756,234922,0.04578540963
1765,Nevada,Carson City,28726,1316488,0.0218201761
1766,New Hampshire,Belknap County,8850,1458624,0.006067362117
1767,New Hampshire,Carroll County,868206,12727756,0.06821359555
1768,New Hampshire,Cheshire County,13148,1834138,0.007168490048
1769,New Hampshire,Coos County,14712,2289752,0.006425149973
1770,New Hampshire,Grafton County,25318,2160002,0.01172128544
1771,New Hampshire,Hillsborough County,6143720,42893672,0.1432313839
1772,New Hampshire,Merrimack County,53634,3583900,0.01496526131
1773,New Hampshire,Rockingham County,530266,11399910,0.04651492863
1774,New Hampshire,Strafford County,39164,3066560,0.01277131378
1775,New Hampshire,Sullivan County,303352,7435512,0.04079772852
1776,New Jersey,Atlantic County,1115044,6455470,0.1727285542
1777,New Jersey,Bergen County,1550684,22185238,0.06989710906
1778,New Jersey,Burlington County,1916758,10750072,0.1783018756
1779,New Jersey,Camden County,2890494,14808576,0.1951905436
1780,New Jersey,Cape May County,111780,2260248,0.0494547501
1781,New Jersey,Cumberland County,4396326,26604214,0.1652492346
1782,New Jersey,Essex County,9389242,38946152,0.241082662
1783,New Jersey,Gloucester County,833902,7876084,0.1058777433
1784,New Jersey,Hudson County,2395258,15896358,0.1506796714
1785,New Jersey,Hunterdon County,82880,3019074,0.02745212605
1786,New Jersey,Mercer County,2167436,15166986,0.1429048593
1787,New Jersey,Middlesex County,4649210,61800822,0.07522893466
1788,New Jersey,Monmouth County,1133060,14974282,0.07566706704
1789,New Jersey,Morris County,497924,12283282,0.040536723
1790,New Jersey,Ocean County,494706,14226958,0.03477243695
1791,New Jersey,Passaic County,1802820,12073094,0.1493254339
1792,New Jersey,Salem County,225508,1532814,0.1471202638
1793,New Jersey,Somerset County,1112742,11544956,0.09638339029
1794,New Jersey,Sussex County,899098,8970248,0.1002311196
1795,New Jersey,Union County,4679118,27003340,0.1732792314
1796,New Jersey,Warren County,1618818,19770854,0.08187901241
1797,New Mexico,Bernalillo County,562706,16227658,0.03467573694
1798,New Mexico,Catron County,684,86124,0.007942037063
1799,New Mexico,Chaves County,38690,1568554,0.02466602999
1800,New Mexico,Cibola County,9040,648248,0.0139452802
1801,New Mexico,Colfax County,13578,557698,0.02434651012
1802,New Mexico,Curry County,86720,1739944,0.04984068453
1803,New Mexico,De Baca County,252,44402,0.005675420026
1804,New Mexico,Doña Ana County,116276,5178490,0.02245364962
1805,New Mexico,Eddy County,25966,1415966,0.01833801094
1806,New Mexico,Grant County,209572,7955664,0.02634249008
1807,New Mexico,Guadalupe County,298952,3773164,0.07923111744
1808,New Mexico,Harding County,356,46838,0.007600666126
1809,New Mexico,Hidalgo County,164952,20202442,0.008164953524
1810,New Mexico,Lea County,72174,1659806,0.04348339505
1811,New Mexico,Lincoln County,699984,14445444,0.04845707754
1812,New Mexico,Los Alamos County,4618,444974,0.01037813445
1813,New Mexico,Luna County,9524,585032,0.01627945138
1814,New Mexico,McKinley County,10628,1732342,0.006135047237
1815,New Mexico,Mora County,1096,110520,0.009916757148
1816,New Mexico,Otero County,71226,2031436,0.0350618971
1817,New Mexico,Quay County,3914,204132,0.01917386789
1818,New Mexico,Rio Arriba County,7656,946606,0.008087842249
1819,New Mexico,Roosevelt County,12430,727222,0.0170924422
1820,New Mexico,Sandoval County,87220,3375042,0.02584264137
1821,New Mexico,San Juan County,26426,3832560,0.006895130148
1822,New Mexico,San Miguel County,15280,865272,0.01765918694
1823,New Mexico,Santa Fe County,40252,3568354,0.01128027096
1824,New Mexico,Sierra County,2238,343824,0.006509144213
1825,New Mexico,Socorro County,5266,410212,0.01283726463
1826,New Mexico,Taos County,6396,787446,0.008122461731
1827,New Mexico,Torrance County,8058,377824,0.02132739053
1828,New Mexico,Union County,4679118,27003340,0.1732792314
1829,New Mexico,Valencia County,32408,1837338,0.01763856188
1830,New York,Albany County,1024604,8254678,0.1241240421
1831,New York,Allegany County,155358,2868116,0.0541672652
1832,New York,Bronx County,14941016,34056712,0.438709879
1833,New York,Broome County,272060,4679730,0.05813583262
1834,New York,Cattaraugus County,26762,1869582,0.01431442964
1835,New York,Cayuga County,80852,1872674,0.04317462623
1836,New York,Chautauqua County,84876,3205184,0.02648085102
1837,New York,Chemung County,136106,2065334,0.06590023696
1838,New York,Chenango County,10602,1165252,0.009098461105
1839,New York,Clinton County,237318,9313182,0.02548194591
1840,New York,Columbia County,1253102,11455794,0.1093858706
1841,New York,Cortland County,21684,1158042,0.01872470947
1842,New York,Delaware County,3327660,23513044,0.1415239983
1843,New York,Dutchess County,804706,7079426,0.113668255
1844,New York,Erie County,3741886,30500680,0.1226820517
1845,New York,Essex County,9389242,38946152,0.241082662
1846,New York,Franklin County,8205618,53658684,0.1529224608
1847,New York,Fulton County,10967506,28762146,0.3813173746
1848,New York,Genesee County,2074348,11288720,0.1837540483
1849,New York,Greene County,1281880,18860946,0.06796477759
1850,New York,Hamilton County,7236688,37006032,0.1955542815
1851,New York,Herkimer County,19898,1505548,0.01321645009
1852,New York,Jefferson County,15107612,76885430,0.1964951227
1853,New York,Kings County,21686882,65322270,0.3319982909
1854,New York,Lewis County,37042,3840540,0.009644997839
1855,New York,Livingston County,121980,7497532,0.0162693537
1856,New York,Madison County,5304308,33135078,0.1600813494
1857,New York,Monroe County,4610660,37336686,0.1234887317
1858,New York,Montgomery County,14663838,88804858,0.1651242773
1859,New York,Nassau County,4212508,34405614,0.1224366465
1860,New York,New York County,7074122,38967860,0.181537349
1861,New York,Niagara County,365276,5092554,0.0717274672
1862,New York,Oneida County,385780,6503984,0.05931441406
1863,New York,Onondaga County,1309730,11144598,0.1175215113
1864,New York,Ontario County,68804,2624766,0.02621338436
1865,New York,Orange County,10403806,122757864,0.08475062746
1866,New York,Orleans County,67272,1641310,0.04098677276
1867,New York,Oswego County,29464,2863730,0.01028867945
1868,New York,Otsego County,35130,2036964,0.01724625472
1869,New York,Putnam County,605496,9819116,0.06166502158
1870,New York,Queens County,11335290,54487702,0.2080339156
1871,New York,Rensselaer County,286262,3821192,0.07491431993
1872,New York,Richmond County,4475408,17511124,0.2555751418
1873,New York,Rockland County,997164,7722008,0.1291327334
1874,New York,St. Lawrence County,65590,2638924,0.02485482719
1875,New York,Saratoga County,97724,5431022,0.01799366675
1876,New York,Schenectady County,435572,3721006,0.1170575914
1877,New York,Schoharie County,11054,758958,0.01456470582
1878,New York,Schuyler County,10972,712242,0.01540487643
1879,New York,Seneca County,77510,2168598,0.0357419863
1880,New York,Steuben County,43114,3158146,0.01365168045
1881,New York,Suffolk County,7646036,54400812,0.1405500344
1882,New York,Sullivan County,303352,7435512,0.04079772852
1883,New York,Tioga County,18482,2177008,0.008489633479
1884,New York,Tompkins County,106466,2458618,0.04330318903
1885,New York,Ulster County,298028,4313962,0.06908452138
1886,New York,Warren County,1618818,19770854,0.08187901241
1887,New York,Washington County,3336744,61811224,0.0539828171
1888,New York,Wayne County,18314310,57520294,0.3183973642
1889,New York,Westchester County,3771752,23157060,0.1628769801
1890,New York,Wyoming County,66178,2165408,0.03056144616
1891,New York,Yates County,5600,602498,0.009294636663
1892,North Carolina,Alamance County,776806,3851728,0.2016772732
1893,North Carolina,Alexander County,106610,1053296,0.1012156127
1894,North Carolina,Alleghany County,21794,635324,0.03430375682
1895,North Carolina,Anson County,294624,606782,0.4855516479
1896,North Carolina,Ashe County,5720,646904,0.008842115677
1897,North Carolina,Avery County,18738,422250,0.04437655417
1898,North Carolina,Beaufort County,1096060,5464780,0.2005680009
1899,North Carolina,Bertie County,293906,475182,0.6185124857
1900,North Carolina,Bladen County,282040,813844,0.346552902
1901,North Carolina,Brunswick County,547578,3440198,0.1591704896
1902,North Carolina,Buncombe County,386336,6066486,0.06368365475
1903,North Carolina,Burke County,410080,2759548,0.1486040467
1904,North Carolina,Cabarrus County,865574,4795940,0.1804805732
1905,North Carolina,Caldwell County,184070,3481110,0.05287681228
1906,North Carolina,Camden County,2890494,14808576,0.1951905436
1907,North Carolina,Carteret County,96724,1647790,0.05869922745
1908,North Carolina,Caswell County,181480,549124,0.3304900168
1909,North Carolina,Catawba County,334706,3765046,0.08889824985
1910,North Carolina,Chatham County,2985460,8461548,0.3528266932
1911,North Carolina,Cherokee County,915646,11578360,0.07908252982
1912,North Carolina,Chowan County,117946,343004,0.3438618792
1913,North Carolina,Clay County,1402206,16836214,0.08328511386
1914,North Carolina,Cleveland County,842150,9134952,0.09218986591
1915,North Carolina,Columbus County,414914,1354456,0.3063325793
1916,North Carolina,Craven County,538506,2477810,0.2173314338
1917,North Carolina,Cumberland County,4396326,26604214,0.1652492346
1918,North Carolina,Currituck County,35936,621374,0.05783312466
1919,North Carolina,Dare County,23386,857472,0.02727319376
1920,North Carolina,Davidson County,4878614,20107842,0.2426224555
1921,North Carolina,Davie County,64668,1008234,0.06413987229
1922,North Carolina,Duplin County,367604,1417268,0.2593750794
1923,North Carolina,Durham County,2759510,7261342,0.3800275486
1924,North Carolina,Edgecombe County,746092,1287366,0.5795492502
1925,North Carolina,Forsyth County,2617558,14036562,0.186481419
1926,North Carolina,Franklin County,8205618,53658684,0.1529224608
1927,North Carolina,Gaston County,869692,5181136,0.1678573965
1928,North Carolina,Gates County,90556,280112,0.3232849717
1929,North Carolina,Graham County,20450,1177994,0.01736002051
1930,North Carolina,Granville County,454346,1412794,0.3215939479
1931,North Carolina,Greene County,1281880,18860946,0.06796477759
1932,North Carolina,Guilford County,4302104,12452930,0.3454692189
1933,North Carolina,Halifax County,973778,2084974,0.4670456322
1934,North Carolina,Harnett County,673968,3090804,0.2180558845
1935,North Carolina,Haywood County,234630,1881262,0.1247194702
1936,North Carolina,Henderson County,354562,6580512,0.0538806099
1937,North Carolina,Hertford County,352320,579540,0.6079304276
1938,North Carolina,Hoke County,439448,1263512,0.3477988337
1939,North Carolina,Hyde County,37498,160902,0.233048688
1940,North Carolina,Iredell County,503990,4127172,0.1221150948
1941,North Carolina,Jackson County,5952394,41466070,0.1435485446
1942,North Carolina,Johnston County,758846,4846114,0.1565885573
1943,North Carolina,Jones County,797944,3555556,0.2244217219
1944,North Carolina,Lee County,3977428,28438850,0.1398589605
1945,North Carolina,Lenoir County,570986,1381362,0.4133500125
1946,North Carolina,Lincoln County,699984,14445444,0.04845707754
1947,North Carolina,McDowell County,84192,1553580,0.05419225273
1948,North Carolina,Macon County,1047434,5120434,0.2045596135
1949,North Carolina,Madison County,5304308,33135078,0.1600813494
1950,North Carolina,Martin County,475172,5438430,0.08737301023
1951,North Carolina,Mecklenburg County,8382614,25693942,0.3262486543
1952,North Carolina,Mitchell County,287382,1515738,0.1895987301
1953,North Carolina,Montgomery County,14663838,88804858,0.1651242773
1954,North Carolina,Moore County,310918,2961362,0.1049915546
1955,North Carolina,Nash County,910214,2271154,0.4007715901
1956,North Carolina,New Hanover County,751292,5321086,0.1411914786
1957,North Carolina,Northampton County,858100,8020862,0.1069835137
1958,North Carolina,Onslow County,734516,4672772,0.1571906355
1959,North Carolina,Orange County,10403806,122757864,0.08475062746
1960,North Carolina,Pamlico County,60044,307844,0.1950468419
1961,North Carolina,Pasquotank County,354480,957982,0.3700278293
1962,North Carolina,Pender County,224284,1402514,0.1599156942
1963,North Carolina,Perquimans County,76384,324830,0.2351506942
1964,North Carolina,Person County,255700,946786,0.2700715896
1965,North Carolina,Pitt County,1499866,4241518,0.3536153802
1966,North Carolina,Polk County,3647332,35410710,0.1030008153
1967,North Carolina,Randolph County,565754,7254296,0.07798882207
1968,North Carolina,Richmond County,4475408,17511124,0.2555751418
1969,North Carolina,Robeson County,774728,3196054,0.2424014112
1970,North Carolina,Rockingham County,530266,11399910,0.04651492863
1971,North Carolina,Rowan County,567386,3932860,0.144268039
1972,North Carolina,Rutherford County,1237068,8874812,0.1393908964
1973,North Carolina,Sampson County,411812,1523700,0.2702710507
1974,North Carolina,Scotland County,332906,966494,0.3444470426
1975,North Carolina,Stanly County,167274,1473610,0.1135130733
1976,North Carolina,Stokes County,45874,1108592,0.04138041768
1977,North Carolina,Surry County,140452,1897296,0.07402745802
1978,North Carolina,Swain County,3528,340038,0.01037531099
1979,North Carolina,Transylvania County,29592,804784,0.03677011471
1980,North Carolina,Tyrrell County,36054,97798,0.3686578458
1981,North Carolina,Union County,4679118,27003340,0.1732792314
1982,North Carolina,Vance County,550200,1073942,0.5123181699
1983,North Carolina,Wake County,5232584,24740598,0.2114978789
1984,North Carolina,Warren County,1618818,19770854,0.08187901241
1985,North Carolina,Washington County,3336744,61811224,0.0539828171
1986,North Carolina,Watauga County,23444,1294562,0.0181096
1987,North Carolina,Wayne County,18314310,57520294,0.3183973642
1988,North Carolina,Wilkes County,173296,1883276,0.09201837649
1989,North Carolina,Wilson County,1028712,6463820,0.1591492337
1990,North Carolina,Yadkin County,30662,908114,0.03376448331
1991,North Carolina,Yancey County,4438,426384,0.0104084581
1992,North Dakota,Adams County,995836,19994978,0.04980430586
1993,North Dakota,Barnes County,3890,259574,0.0149860926
1994,North Dakota,Benson County,396,163680,0.002419354839
1995,North Dakota,Billings County,108,21710,0.004974666053
1996,North Dakota,Bottineau County,1048,156256,0.006706942453
1997,North Dakota,Bowman County,194,75364,0.002574173345
1998,North Dakota,Burke County,410080,2759548,0.1486040467
1999,North Dakota,Burleigh County,37182,2193740,0.01694913709
2000,North Dakota,Cass County,526310,11375748,0.04626596862
2001,North Dakota,Cavalier County,324,91874,0.003526568997
2002,North Dakota,Dickey County,1018,120254,0.008465414872
2003,North Dakota,Divide County,662,54818,0.01207632529
2004,North Dakota,Dunn County,8806,1170390,0.007523987731
2005,North Dakota,Eddy County,25966,1415966,0.01833801094
2006,North Dakota,Emmons County,206,80634,0.002554753578
2007,North Dakota,Foster County,262,78826,0.003323776419
2008,North Dakota,Golden Valley County,396,62874,0.006298310908
2009,North Dakota,Grand Forks County,59448,1663122,0.03574482209
2010,North Dakota,Grant County,209572,7955664,0.02634249008
2011,North Dakota,Griggs County,244,54682,0.004462163052
2012,North Dakota,Hettinger County,360,60926,0.005908807406
2013,North Dakota,Kidder County,282,58984,0.004780957548
2014,North Dakota,LaMoure County,360,98144,0.003668079557
2015,North Dakota,Logan County,260124,5546610,0.04689783489
2016,North Dakota,McHenry County,111424,7521572,0.01481392454
2017,North Dakota,McIntosh County,132250,880498,0.1501990919
2018,North Dakota,McKenzie County,4190,277840,0.01508062194
2019,North Dakota,McLean County,330872,4586414,0.07214176479
2020,North Dakota,Mercer County,2167436,15166986,0.1429048593
2021,North Dakota,Morton County,8176,787842,0.01037771533
2022,North Dakota,Mountrail County,2498,232388,0.01074926416
2023,North Dakota,Nelson County,98068,1512034,0.06485832991
2024,North Dakota,Oliver County,162,45496,0.003560752594
2025,North Dakota,Pembina County,826,168244,0.00490953615
2026,North Dakota,Pierce County,1584990,22311370,0.07103956413
2027,North Dakota,Ramsey County,1573380,13127120,0.1198572116
2028,North Dakota,Ransom County,812,128434,0.006322313406
2029,North Dakota,Renville County,2082,415992,0.00500490394
2030,North Dakota,Richland County,4930850,14111142,0.3494295501
2031,North Dakota,Rolette County,1010,346214,0.002917270821
2032,North Dakota,Sargent County,1084,93172,0.0116343966
2033,North Dakota,Sheridan County,6976,1021570,0.006828704837
2034,North Dakota,Sioux County,6450,964844,0.006685018511
2035,North Dakota,Slope County,142,18256,0.00777826468
2036,North Dakota,Stark County,720034,9799032,0.07348011518
2037,North Dakota,Steele County,28016,924356,0.03030866895
2038,North Dakota,Stutsman County,6886,502846,0.01369405345
2039,North Dakota,Towner County,116,53296,0.002176523566
2040,North Dakota,Traill County,1442,192884,0.007475995935
2041,North Dakota,Walsh County,1428,259320,0.005506709857
2042,North Dakota,Ward County,82254,1903314,0.0432162008
2043,North Dakota,Wells County,4622,765676,0.006036495855
2044,North Dakota,Williams County,38974,1668734,0.02335542992
2045,Ohio,Adams County,995836,19994978,0.04980430586
2046,Ohio,Allen County,1391770,12162636,0.114429964
2047,Ohio,Ashland County,11716,1658824,0.007062834876
2048,Ohio,Ashtabula County,88270,2367808,0.03727920507
2049,Ohio,Athens County,43836,1571184,0.02789997861
2050,Ohio,Auglaize County,5856,1098088,0.005332905924
2051,Ohio,Belmont County,67680,1643126,0.04118978094
2052,Ohio,Brown County,267768,10509984,0.02547748883
2053,Ohio,Butler County,1133246,17488504,0.06479948199
2054,Ohio,Carroll County,868206,12727756,0.06821359555
2055,Ohio,Champaign County,685438,5926880,0.115649043
2056,Ohio,Clark County,7190408,71104570,0.1011244144
2057,Ohio,Clermont County,72774,4870808,0.0149408476
2058,Ohio,Clinton County,237318,9313182,0.02548194591
2059,Ohio,Columbiana County,61320,2504750,0.02448148518
2060,Ohio,Coshocton County,9980,879620,0.01134580842
2061,Ohio,Crawford County,204010,8251950,0.02472264132
2062,Ohio,Cuyahoga County,9147772,30082180,0.304092722
2063,Ohio,Darke County,7434,1245696,0.00596774815
2064,Ohio,Defiance County,19024,920814,0.02065998128
2065,Ohio,Delaware County,3327660,23513044,0.1415239983
2066,Ohio,Erie County,3741886,30500680,0.1226820517
2067,Ohio,Fairfield County,3402480,26767670,0.1271115491
2068,Ohio,Fayette County,2371166,18674014,0.126976771
2069,Ohio,Franklin County,8205618,53658684,0.1529224608
2070,Ohio,Fulton County,10967506,28762146,0.3813173746
2071,Ohio,Gallia County,17916,728364,0.02459759131
2072,Ohio,Geauga County,28716,2247636,0.01277609008
2073,Ohio,Greene County,1281880,18860946,0.06796477759
2074,Ohio,Guernsey County,14402,945132,0.01523808315
2075,Ohio,Hamilton County,7236688,37006032,0.1955542815
2076,Ohio,Hancock County,357836,8005512,0.04469870259
2077,Ohio,Hardin County,439014,5850790,0.07503499527
2078,Ohio,Harrison County,1586804,10368244,0.1530446236
2079,Ohio,Henry County,2850166,12125520,0.2350551564
2080,Ohio,Highland County,15372,1089118,0.01411417312
2081,Ohio,Hocking County,4842,687714,0.007040717508
2082,Ohio,Holmes County,394562,1951114,0.2022239603
2083,Ohio,Huron County,22634,2168024,0.01043992133
2084,Ohio,Jackson County,5952394,41466070,0.1435485446
2085,Ohio,Jefferson County,15107612,76885430,0.1964951227
